idna_subject,checker_type,destination,tested_at
e.admob.com,AVAILABILITY,domains.list,2023-12-01 02:33:03.732049
cre.adjust-net.jp,AVAILABILITY,domains.list,2023-12-01 02:33:04.014963
go.goroost.com,AVAILABILITY,domains.list,2023-12-01 02:33:04.476985
gomotrak.com,AVAILABILITY,domains.list,2023-12-01 02:33:04.795807
i.po.st,AVAILABILITY,domains.list,2023-12-01 02:33:05.378536
ad.dc2.adtech.de,AVAILABILITY,domains.list,2023-12-01 02:33:05.909687
adpriv.nikkei.com,AVAILABILITY,domains.list,2023-12-01 02:33:06.546416
images.intellitxt.com,AVAILABILITY,domains.list,2023-12-01 02:33:07.011437
modmyi.us.intellitxt.com,AVAILABILITY,domains.list,2023-12-01 02:33:07.765913
a.visualrevenue.com,AVAILABILITY,domains.list,2023-12-01 02:33:08.071153
bb.crwdcntrl.net,AVAILABILITY,domains.list,2023-12-01 02:33:08.416917
